output,input,translated
"흉부 엑스레이 검사 결과, 특히 상엽에서 다수의 크고 공기로 채워진 공간이 기포성 폐기종과 일치하는 것으로 나타났으며, 이는 환자의 심각한 호흡곤란과 1초간 강제호기량(FEV1) 감소와 상관관계를 보이며 만성 폐쇄성 폐질환(COPD)의 진행된 단계를 강조했습니다.","The chest X-ray revealed multiple large, air-filled spaces consistent with bullous emphysema, particularly in the upper lobes, which correlated with the patient's severe dyspnea and reduced forced expiratory volume in one second (FEV1), highlighting the advanced stage of their chronic obstructive pulmonary disease (COPD).",English: The patient had a history of hypertension for 5 years before admission.
"흉부 CT 스캔 결과, 우측 폐 상엽에서 석회화 육아종이 발견되었으며, 이는 결핵 또는 진균성 원인으로 추정되는 과거 염증 과정을 나타내며, 원인을 확인하고 활동성 감염을 배제하기 위한 추가적인 조사가 필요합니다.","The chest CT scan revealed a calcific granuloma in the right upper lobe of the lung, indicating a past inflammatory process, possibly of tuberculous or fungal etiology, requiring further investigation to ascertain the cause and to rule out active infection.","lungs' right upper part)에서 석회화된 농양이 발견되었으며, 이는 전염성 또는 효모적 원인에 의한 과거 염증 과정의 증거로, 그 원인을 확인하고 활발한 감염을 배제하기 위해 추가적인 조사가 필요합니다.

Translation Note: 
- ""lungs'"" is translated as """" for clarity.
- ""right upper part"" is directly translated from ""upper lobe"".
- ""calcific granulumma"" is translated literally as """".
- Formal tone maintained throughout the translation."
"흉부 X선 검사 결과, 우측 폐 상엽에 큰 공동이 발견되었으며, 이는 폐농양의 가능성을 시사하거나, 덜 가능성이 있지만 육아종성 질환 과정으로 인한 공동성 병변일 수 있음을 시사했습니다.","The chest X-ray revealed a large cavity in the upper lobe of the right lung, suggestive of a possible pulmonary abscess or, less likely, a cavitary lesion resulting from a granulomatous disease process.","오른쪽 폐 상부에 큰 구멍이 발견되었으며 이는 폐렴 또는 그람 음성 세균 감염으로 인한 구멱질 병변의 가능성을 시사하거나 덜 유력하게는 간수마토스 질환 과정에서 발생하는 구멵질 형태를 나타낼 수 있습니다.

(Translation note: 'granulomatosis' is translated as '간수마โต스', which maintains its scientific term.)"
"영상 검사 결과, 폐 소엽의 중심부에 주로 영향을 미치는 기종성 변화의 뚜렷한 중심소엽 분포가 확인되었으며, 이는 보다 확산적이거나 말초적인 침범을 보이는 다른 형태의 폐 질환과 이 질환을 구별하는 데 중요한 소견입니다.","The imaging studies revealed a distinct centrilobular distribution of emphysematous changes, predominantly affecting the central portions of the lung lobules, which is a critical finding in differentiating this condition from other forms of pulmonary disease with more diffuse or peripheral involvement.","영상 검사는 폐의 중심부에 위치한 폐 부위에 심각한 천연 기관지성 변화가 분포하고 있는 것을 보여주었으며, 이는 다른 형태의 만성폐쇄성호흡질병과 구분하는 중요한 발견입니다."
"흉부 고해상도 CT 영상에서 폐 소엽의 중심 영역에서 주로 폐포벽 파괴를 특징으로 하고 주변 실질은 상대적으로 보존된 중심소엽 폐기종을 시사하는 소견이 발견되었으며, 이는 만성 흡연 이력과의 관련성을 시사합니다.","High-resolution CT imaging of the chest revealed findings suggestive of centrilobular emphysema, characterized by the destruction of alveolar walls primarily in the central regions of the pulmonary lobules, with relative sparing of the peripheral parenchyma, indicating a likely association with a history of chronic smoking.","English: Highresolution CT imagingofthechestrevealedfindingsuggestiveofcentrilobar emphysemacharacterizedbythedestructionofalveolarchwallsprimarilyinthecentralregionsofthepulmonarylobuleswithrelativesparingoftheperipheralparenchymaindicatingalikelyassociationwithahistoryofchronicsmoking.

Korean:

CT 촬영 결과 폐의 중간부에 위치한 폐구조의 중앙 부위에서 알베올러 벽이 주로 파괴되었으며, 이는 흉부 중심부에 국한되어 있으며, 외곽"
"환자는 좌측 팔로 방사되는 급성 흉부 통증과 호흡곤란을 동반하여 내원하였으며, 심장 또는 폐 원인을 배제하기 위해 심전도 및 흉부 방사선 촬영을 포함한 즉각적인 평가가 필요했습니다.","The patient presented with acute onset chest pain, radiating to the left arm, accompanied by shortness of breath, necessitating immediate evaluation including electrocardiography and chest radiography to rule out cardiac or pulmonary etiologies.","환자는 갑작스러운 가슴 통증과 함께 왼쪽 팔로 방사되는 증상, 호흡 곤란을 동반하며 심장 또는 폐의 원인 여부를 규명하기 위해 즉시 전기심전도와 흉부 엑스레이 검사를 필요로 했습니다.

(Translation note: This translation maintains the same level of formality as the source text.)"
"환자의 지속적인 기침과 호흡곤란의 초기 증상으로 인해 흉부CT를 실시하였고, 그 결과 양측의 간유리음영과 경화가 확인되어 추가적인 조사가 필요한 기저 감염 또는 염증성 과정에 대한 의심을 불러일으켰습니다.","The patient's initial presentation of persistent cough and dyspnea prompted a chest CT, which revealed bilateral ground-glass opacities and consolidations, raising suspicion for an underlying infectious or inflammatory process requiring further investigation.","환자의 초기 증상으로 지속적인 기침과 호흡곤란이 있었으며, 이를 통해 흉부 CT를 시행하여 양측의 연기성 폐종양 및 집적체가 발견되었고, 감염적 또는 염증 과정에 대한 의심을 불러일으켜 추가 조사가 필요하다고 판단되었습니다.

(Translation note: 
- ""persistent cough"" is translated as """".
- ""dyspnea"" is maintained in its literal form since it is a technical term.
- Both ""ground-glass opacity"" and ""consolidation"" were"
"환자는 흉부고해상CT를 받았으며, 하부 폐야에서 미묘한 간유리음영이 발견되어, 간질성 폐질환 가능성에 대한 추가적인 조사를 진행하게 되었습니다.","The patient underwent a chest high-resolution CT, which revealed subtle ground-glass opacities in the lower lung fields, prompting further investigation for possible interstitial lung disease.","환자는 흉부 고해상도 컴퓨터 단층촬영(CT)을 받았으며, 이는 하부 폐장에서 미세한 연기성 비정형 밀도를 보여주었고, 가능성이 있는 간질성 폐 질환이라는 추가 조사에 이르게 했습니다.

Translation Note: 
- ""high-resolution"" is translated as """" to maintain precision.
- ""ground-glass opacity"" is directly translated as """", preserving its technical term.
- Clinical terms like ""interstitial lung diseases"" remain untranslated to ensure their scientific integrity."
"흉부X선측면사진에서 폐의 후방 부분에 미묘한 불투명도가 나타났으며, 폐 결절 또는 폐경화와 같은 기저 병리를 배제하기 위해 CT 스캔으로 추가 조사가 필요했습니다.","The chest lateral view revealed a subtle opacity in the posterior aspect of the lung, necessitating further investigation with a CT scan to rule out any underlying pathology, such as a pulmonary nodule or consolidation.",English: The patient's blood pressure was 120/80 mmHg at rest.
"환자는 폐암 선별 검사의 일환으로 흉부저선량CT 검사를 받았으며, 우측 상엽에서 작고 비석회화된 결절이 발견되어, 상세한 특성 분석과 악성 종양 배제를 위해 조영 증강 CT를 통한 추가 평가가 필요하게 되었습니다.","The patient underwent a chest low-dose CT scan as part of routine lung cancer screening, which revealed a small, non-calcified nodule in the right upper lobe, necessitating further evaluation with a contrast-enhanced CT for detailed characterization and to rule out malignancy.","환자는 정기적인 폐암 검진의 일환으로 흉부 저용량 CT 스캔을 받았으며, 이는 오른 상부폐에 작은 비석화되지 않은 종양을 발견했으므로 대조성 강화된 CT를 통해 상세한 특징 평가와 악성을 배제하기 위해 추가적으로 평가가 필요합니다.

Translation note: 
- ""low-dose"" is translated directly as """" to maintain its literal meaning.
- ""contrast-enhanced"" is preserved as """" for precision.
- Clinical terms such as ""nodule"", ""right upper lobar"", and ""m"
흉부X선후전사진에서 우측 상엽에 미묘한 혼탁이 발견되어 폐 병변 또는 다른 종격동 이상을 배제하기 위해 CT 스캔을 통한 추가 조사가 필요했습니다.,"The chest PA view revealed a subtle opacity in the right upper lobe, necessitating further investigation with a CT scan to rule out pulmonary pathology or other mediastinal abnormalities.","상피영단(PA) 시료에서 오른쪽 상부폐조의 미묘한 연질성 비침이 관찰되었으며, 폐내병원학적 변화나 중격 이상을 배제하기 위해 컴퓨터 단층촬영(CT 검사)을 추가로 수행해야 합니다.

Translation Note:
- 'Chest PA view' is translated as '상피영상(PA)' which means 'posteroanterior radiograph'.
-'subtle opacity' is directly translated as '(mi-myo-hwan yeol-jil-seong bi-chim)', where '미묘"
