output,input,translated
"환자의 지속적인 기침과 호흡곤란의 초기 증상으로 인해 흉부CT를 실시하였고, 그 결과 양측의 간유리음영과 경화가 확인되어 추가적인 조사가 필요한 기저 감염 또는 염증성 과정에 대한 의심을 불러일으켰습니다.","The patient's initial presentation of persistent cough and dyspnea prompted a chest CT, which revealed bilateral ground-glass opacities and consolidations, raising suspicion for an underlying infectious or inflammatory process requiring further investigation.",환자의 지속적인 기침과 호흡 곤란의 초기 증상은 흉부 CT를 촬영하게 하였으며 양측 유리유리 밀도 및 강화가 나타나 감염 또는 염증 과정을 의심하여 추가 조사가 필요함을 시사하였다.
"환자는 흉부고해상CT를 받았으며, 하부 폐야에서 미묘한 간유리음영이 발견되어, 간질성 폐질환 가능성에 대한 추가적인 조사를 진행하게 되었습니다.","The patient underwent a chest high-resolution CT, which revealed subtle ground-glass opacities in the lower lung fields, prompting further investigation for possible interstitial lung disease.",환자는 흉부 고해상도 전산화 단층촬영을 시행하였고 하악기 폐장에 미세한 지반 유리 투명도를 보였으며 간질성 폐 질환이 의심되므로 추가 조사를 권유하였다.
"흉부X선측면사진에서 폐의 후방 부분에 미묘한 불투명도가 나타났으며, 폐 결절 또는 폐경화와 같은 기저 병리를 배제하기 위해 CT 스캔으로 추가 조사가 필요했습니다.","The chest lateral view revealed a subtle opacity in the posterior aspect of the lung, necessitating further investigation with a CT scan to rule out any underlying pathology, such as a pulmonary nodule or consolidation.",흉부 측면 촬영에서 폐의 후방 부위에 미세한 불투명성이 관찰되어 폐 결절이나 응집과 같은 기저 병변을 배제하기 위해 추가적인 CT 검사를 통해 조사가 필요하다.
"환자는 폐암 선별 검사의 일환으로 흉부저선량CT 검사를 받았으며, 우측 상엽에서 작고 비석회화된 결절이 발견되어, 상세한 특성 분석과 악성 종양 배제를 위해 조영 증강 CT를 통한 추가 평가가 필요하게 되었습니다.","The patient underwent a chest low-dose CT scan as part of routine lung cancer screening, which revealed a small, non-calcified nodule in the right upper lobe, necessitating further evaluation with a contrast-enhanced CT for detailed characterization and to rule out malignancy.","환자는 정기적인 폐암 검사에서 흉부 저용량 CT 스캔을 받았고, 이는 우측 상엽에 작은 비석화 결절이 발견되어 세밀한 특성화를 위해 조영증강 CT를 이용하여 추가 평가가 필요하며 악성을 배제하기 위한 것이었다."
흉부X선후전사진에서 우측 상엽에 미묘한 혼탁이 발견되어 폐 병변 또는 다른 종격동 이상을 배제하기 위해 CT 스캔을 통한 추가 조사가 필요했습니다.,"The chest PA view revealed a subtle opacity in the right upper lobe, necessitating further investigation with a CT scan to rule out pulmonary pathology or other mediastinal abnormalities.",흉부 PA 관찰에서 우상엽에 미세한 연막이 나타나 있어 폐병리학적 병변이나 다른 중격 이상을 배제하기 위해 추가적인 CT 스캔 검사를 필요로 한다.
"환자의 초기 흉부X선사진에서는 우측 하엽에 미묘한 불투명도가 나타났으며, 이는 잠재적인 폐 병리를 배제하기 위해 CT 스캔을 통한 추가 조사를 필요로 했습니다.","The patient's initial chest radiographs revealed a subtle opacity in the right lower lobe, prompting further investigation with a CT scan to rule out potential underlying pulmonary pathology.",환자의 초기 흉부 방사선 사진에서 우측 하엽에 미묘한 불투명성이 관찰되어 잠재적인 기저 폐병리학을 배제하기 위해 추가 조사로 전산화 단층 촬영이 시행되었다.
"흉부 세절편 CT에서 폐 말초 부위에 미세한 간유리 음영이 관찰되었으며, 이는 초기 간질성 폐질환의 가능성을 시사하므로 폐기능 검사 및 임상적 상관관계에 대한 추가 조사가 필요합니다.","The chest thin-section CT revealed subtle ground-glass opacities in the peripheral lung fields, indicative of possible early interstitial lung disease, warranting further investigation with pulmonary function tests and clinical correlation.",흉부 경고선 CT 촬영에서 말초 폐장에 미세한 지상 유리 투명도가 관찰되어 가능한 초기 간질성 폐 질환의 징후로 폐 기능 검사와 임상 상관관계를 위한 추가 조사가 필요하다.
"환자는 둔탁한 외상 후 흉벽의 국소적인 통증과 부종을 호소하여, 기저 골절 또는 연조직 손상을 평가하기 위해 방사선 영상 촬영이 필요했습니다.","The patient presented with localized pain and swelling in the chest wall following a blunt trauma, necessitating radiographic imaging to assess for underlying fractures or soft tissue injuries.","환자는 둔기 외상 후 흉벽에 국소적인 통증과 부종을 보이며, 이는 기저 골절 또는 연조직 손상을 평가하기 위해 방사선 영상 촬영이 필요했다."
"환자의 병력에서 심한 폐렴 이후 장기간의 호흡 곤란이 있었으며, 결국 좌측 폐 하엽에 반흔성 무기폐를 초래하여 환기가 상당히 손상되었고 적극적인 지지 요법이 필요했습니다.","The patient's history revealed a prolonged period of respiratory distress following a severe pneumonia, ultimately leading to cicatrization atelectasis in the lower lobe of the left lung, which significantly impaired ventilation and required aggressive supportive measures.",환자의 병력에서 심각한 폐렴 후 호흡 곤란이 장기화되어 왼쪽 폐의 하부에 경화를 동반하는 기형성 폐쇄가 발생하여 환기가 크게 저하되었고 적극적인 지지 조치를 필요로 했다.
"만성적인 석탄 먼지 노출은 폐에 석탄 입자가 축적되어 염증과 섬유화를 유발하고, 호흡 기능을 심각하게 손상시키며 종종 점진적인 호흡곤란을 초래하는 쇠약성 폐 질환인 탄광부진폐증을 유발할 수 있습니다.","Chronic exposure to coal dust can lead to coalworker's pneumoconiosis, a debilitating lung disease characterized by the accumulation of coal particles in the lungs, which causes inflammation and fibrosis, significantly impairing respiratory function and often leading to progressive dyspnea.",chronic coal dust exposure는 폐에 석탄 입자가 축적되어 염증과 섬유화를 일으키며 호흡기 기능을 크게 저하하고 종종 진행성 기침으로 이어지는 심각한 폐질환인 석탄 작업자 폐렴의 원인이 된다.
"환자는 상지 고혈압과 약해진 대퇴동맥 맥박을 포함하여 대동맥축착을 시사하는 증상을 보였으며, 이는 진단을 확인하고 협착의 심각도를 평가하기 위해 심장초음파검사 및 혈관조영술을 이용한 추가 조사를 촉발했습니다.","The patient presented with symptoms indicative of coarctation of the aorta, including upper extremity hypertension and diminished femoral pulses, prompting further investigation with echocardiography and angiography to confirm the diagnosis and assess the severity of the narrowing.",환자는 상지 고혈압과 대퇴골 맥박 감소 등 대동맥 협착증의 증상이 나타나면서 심초음파와 혈관조영술을 이용한 추가 조사를 통해 진단 확인 및 좁힘 정도를 평가하도록 하였다.
"환자는 심한 호흡곤란과 흉통을 호소했으며, 이후 흉부 엑스레이 검사 결과 좌측 하엽의 심각한 폐허탈이 확인되어 즉각적인 중재가 필요했습니다.","The patient presented with severe dyspnea and chest pain, and a subsequent chest X-ray confirmed a significant (lung) collapse of the left lower lobe, necessitating immediate intervention.","환자가 심한 호흡곤란과 흉통을 주소로 내원하였고, 그 후 흉부 엑스레이에서 좌하엽의 상당한 폐쇄가 확인되어 즉시 개입이 필요하였다."
초음파 검사에서 단순한 폴립보다는 선근종증의 가능성이 높은 진단을 시사하는 뚜렷한 혜성꼬리징후가 있는 고에코성 병변이 확인되었습니다.,"The ultrasound revealed a hyperechoic lesion with a distinct comet tail sign, suggesting a likely diagnosis of adenomyomatosis rather than a simple polyp.",초음파 검사에서 명확한 코메트 꼬리 징후를 보이는 고이코닉 병변을 확인하여 단순 폴립보다는 유전성 선종증 진단 가능성을 시사한다.
"흉부 X선 검사 결과, 우측 폐 하엽에서 흉수 축적으로 인한 압박성무기폐와 일치하는 상당한 불투명 영역이 확인되었으며, 호흡곤란을 완화하고 추가적인 폐 손상을 예방하기 위해 즉각적인 중재가 필요합니다.","The chest X-ray revealed a significant area of opacity in the lower lobe of the right lung, consistent with compressive atelectasis caused by the accumulation of pleural effusion and requiring immediate intervention to alleviate the respiratory distress and prevent further lung damage.",상피막 유출물의 축적으로 인한 압축성 폐기종과 일치하는 우측 폐하엽에 상당 부분 불투명성이 관찰되었으며 호흡 곤란 완화와 추가적인 폐 손상을 예방하기 위해 즉각적인 개입이 필요하다.
"영상 검사 결과, 종격동에서 큰 뭉친 덩어리가 발견되어 양성 종양과 악성 신생물을 감별하기 위한 추가 조사가 필요했으며, 이는 적절한 치료 전략을 결정하는 데 도움이 되었습니다.","Imaging studies revealed a large conglomerate mass in the mediastinum, necessitating further investigation to differentiate between a benign tumor and a malignant neoplasm, thereby guiding appropriate therapeutic strategies.",영상 연구에서 중간부에 큰 결합성 종괴가 발견되어 양성종양과 악성신생물 간의 차이를 파악하기 위해 추가적인 조사가 필요하며 적절한 치료 전략을 안내한다.
